名称,rm型片式厚膜固定电阻器,型号,(J)CL21-160V-0.22μF-K,分类,电容器,生产厂家,成都宏明电子股份有限公司,厂商地域,四川成都,质量等级,J,温度范围,-55～85℃,封装形式,流化包封,额定电压,160V	,标称容量,0.22μF,标称阻值,1.33mΩ	,阻值允许偏差,±1% 
名称,res mo 1/2w 68k ohm 5% axial,型号,rsf12jt68k0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,0.5W	,标称阻值,68kΩ	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 75 ohm 5% axial,型号,rsf12jt75r0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,0.5W	,标称阻值,75Ω	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 82 ohm 5% axial,型号,rsf12jt82r0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,0.5W	,标称阻值,82Ω	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 9.1 ohm 5% axial,型号,rsf12jt9r10,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,9.1Ω	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 0.62 ohm 5% axial,型号,rsf12jtr620,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,0.62Ω	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 100k ohm 5% axial,型号,rsf12jt100k,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,0.5W	,标称阻值,100kΩ	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 1k ohm 5% axial,型号,rsf12jt1k00,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,0.5W	,标称阻值,1000Ω	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 220 ohm 5% axial,型号,rsf12jt220r,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,220Ω	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 300k ohm 5% axial,型号,rsf12jt300k,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,300kΩ	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res mo 1/2w 51 ohm 5% axial,型号,rsf12jt51r0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,51Ω	,封装尺寸,0.138 dia×0.354 l (3.50,阻值允许偏差,±5%		
名称,res 7.5k ohm 10w 5% axial,型号,tum10j7k5e,分类,氧化膜电阻器,生产厂家,ohmite,厂商地域,美国,温度特性,±350ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety	,features,flame proof; safety,封装形式,axial,额定功耗,10W	,标称阻值,7.5kΩ	,封装尺寸,0.394×0.354 rectangular,阻值允许偏差,±5%		
名称,res metal ox 1w 13 ohm 5% axl,型号,rsmf1jt13r0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,1W	,标称阻值,13Ω	,封装尺寸,0.126 dia×0.354 l (3.20,阻值允许偏差,±5%		
名称,res metal ox 2w 5.1 ohm 5% axl,型号,rsmf2jt5r10,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,2W	,标称阻值,5.1Ω	,封装尺寸,0.165 dia×0.433 l (4.20,阻值允许偏差,±5%		
名称,res mo 2w 220 ohm 5% axial,型号,rsf2jb220r,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,2W	,标称阻值,220Ω	,封装尺寸,0.197 dia×0.591 l (5.00,阻值允许偏差,±5%		
名称,res mo 1w 0.22 ohm 5% axial,型号,rsmf1jtr220,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,1W	,标称阻值,0.22Ω	,封装尺寸,0.126 dia×0.354 l (3.20,阻值允许偏差,±5%		
名称,res metal ox 2w 15 ohm 1% axl,型号,rsmf2ft15r0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,2W	,标称阻值,15Ω	,封装尺寸,0.165 dia×0.433 l (4.20,阻值允许偏差,±1%		
名称,res metal ox 5w 1.2k ohm 5% axl,型号,rsmf5jb1k20,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,5W	,标称阻值,1.2kΩ	,封装尺寸,0.256 dia×0.689 l (6.50,阻值允许偏差,±5%		
名称,metal oxide 5w 5% 1.2k ohm t&r,型号,rsmf5jk1k20,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,5W	,标称阻值,1.2kΩ	,封装尺寸,0.236 dia×0.689 l (6.00,阻值允许偏差,±5%		
名称,res 18k ohm 1/4w 0.1% axial,型号,mfp-25brd52-18k,分类,氧化膜电阻器,生产厂家,yageo,厂商地域,中国台湾,封装形式,axial,温度范围,-55～155℃,温度特性,±25ppm/℃	,number of terminations,2	,composition,metal film,额定功耗,0.25W	,标称阻值,18kΩ	,封装尺寸,0.094 dia×0.248 l (2.40,阻值允许偏差,±0.1%		
名称,res 2 ohm 5w 1% axial,型号,ub5c-2rf1,分类,氧化膜电阻器,生产厂家,riedon,厂商地域,美国,封装形式,axial,温度范围,-55～250℃,温度特性,±50ppm/℃	,number of terminations,2	,composition,WireWound	,features,moisture resistant; pulse Withstanding,额定功耗,5W	,标称阻值,2Ω	,封装尺寸,0.217 dia×0.500 l (5.50,阻值允许偏差,±1%		
名称,res 1m ohm 4w 1% axial,型号,rox1001m00fkel,分类,氧化膜电阻器,生产厂家,vishay,厂商地域,美国,温度范围,-55～180℃,温度特性,±100ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame retardant coating; high voltage; safety,封装形式,axial,额定功耗,4W	,标称阻值,1mΩ	,封装尺寸,0.310 dia×0.920 l (7.87,阻值允许偏差,±1%		
名称,res 10m ohm 4w 1% axial,型号,rox10010m0fkel,分类,氧化膜电阻器,生产厂家,vishay,厂商地域,美国,温度范围,-55～180℃,温度特性,±100ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame retardant coating; high voltage; safety,封装形式,axial,额定功耗,4W	,标称阻值,10mΩ	,封装尺寸,0.310 dia×0.920 l (7.87,阻值允许偏差,±1%		
名称,res 2.7k ohm 2w 5% axial,型号,erg-2sj272a,分类,氧化膜电阻器,生产厂家,panasonic,厂商地域,日本,温度范围,-55～235℃,温度特性,±350ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,2W	,标称阻值,2.7kΩ	,封装尺寸,0.157 dia×0.472 l (4.00,阻值允许偏差,±5%		
名称,res 13 ohm 2w 5% axial,型号,erg-2sj130a,分类,氧化膜电阻器,生产厂家,panasonic,厂商地域,日本,温度范围,-55～235℃,温度特性,±350ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,2W	,标称阻值,13Ω	,封装尺寸,0.157 dia×0.472 l (4.00,阻值允许偏差,±5%		
名称,res 820 ohm 3w 5% axial,型号,erg-3sj821a,分类,氧化膜电阻器,生产厂家,panasonic,厂商地域,日本,温度范围,-55～235℃,温度特性,±300ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,3W	,标称阻值,820Ω	,封装尺寸,0.217 dia×0.591 l (5.50,阻值允许偏差,±5%		
名称,res mo 1w 0.62 ohm 5% axial,型号,rsmf1jtr620,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,1W	,标称阻值,0.62Ω	,封装尺寸,0.126 dia×0.354 l (3.20,阻值允许偏差,±5%		
名称,res mo 1w 0.68 ohm 5% axial,型号,rsmf1jar680,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,1W	,标称阻值,0.68Ω	,封装尺寸,0.126 dia×0.354 l (3.20,阻值允许偏差,±5%		
名称,res mo 1w 0.82 ohm 5% axial,型号,rsmf1jtr820,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,1W	,标称阻值,0.82Ω	,封装尺寸,0.126 dia×0.354 l (3.20,阻值允许偏差,±5%		
名称,res mo 1w 1.1 ohm 5% axial,型号,rsmf1jt1r10,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,1W	,标称阻值,1.1Ω	,封装尺寸,0.126 dia×0.354 l (3.20,阻值允许偏差,±5%		
名称,res mo 1w 1.2 ohm 5% axial,型号,rsmf1ja1r20,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,1W	,标称阻值,1.2Ω	,封装尺寸,0.126 dia×0.354 l (3.20,阻值允许偏差,±5%		
名称,res mo 1w 18 ohm 5% axial,型号,rsmf1jt18r0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,1W	,标称阻值,18Ω	,封装尺寸,0.126 dia×0.354 l (3.20,阻值允许偏差,±5%		
名称,res mo 1w 2.7k ohm 5% axial,型号,rsmf1jt2k70,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,1W	,标称阻值,2.7kΩ	,封装尺寸,0.126 dia×0.354 l (3.20,阻值允许偏差,±5%		
名称,res mo 1w 300 ohm 5% axial,型号,rsmf1ja300r,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,1W	,标称阻值,300Ω	,封装尺寸,0.126 dia×0.354 l (3.20,阻值允许偏差,±5%		
名称,res mo 1w 33k ohm 5% axial,型号,rsmf1jt33k0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,1W	,标称阻值,33kΩ	,封装尺寸,0.126 dia×0.354 l (3.20,阻值允许偏差,±5%		
名称,res mo 1w 560 ohm 5% axial,型号,rsmf1jt560r,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,1W	,标称阻值,560Ω	,封装尺寸,0.126 dia×0.354 l (3.20,阻值允许偏差,±5%		
名称,res mo 1w 6.2 ohm 5% axial,型号,rsmf1jt6r20,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,1W	,标称阻值,6.2Ω	,封装尺寸,0.126 dia×0.354 l (3.20,阻值允许偏差,±5%		
名称,res mo 1w 6.2k ohm 5% axial,型号,rsmf1jt6k20,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,1W	,标称阻值,6.2kΩ	,封装尺寸,0.126 dia×0.354 l (3.20,阻值允许偏差,±5%		
名称,res mo 1w 6.8 ohm 5% axial,型号,rsmf1jt6r80,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,1W	,标称阻值,6.8Ω	,封装尺寸,0.126 dia×0.354 l (3.20,阻值允许偏差,±5%		
名称,res mo 1w 82k ohm 5% axial,型号,rsmf1jt82k0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,1W	,标称阻值,82kΩ	,封装尺寸,0.126 dia×0.354 l (3.20,阻值允许偏差,±5%		
名称,res metal ox 1w 1.8 ohm 5% axl,型号,rsmf1jt1r80,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,1W	,标称阻值,1.8Ω	,封装尺寸,0.126 dia×0.354 l (3.20,阻值允许偏差,±5%		
名称,res metal ox 1w 2.2k ohm 5% axl,型号,rsmf1jt2k20,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,1W	,标称阻值,2.2kΩ	,封装尺寸,0.126 dia×0.354 l (3.20,阻值允许偏差,±5%		
名称,res mo 1w 43 ohm 5% axial,型号,rsf1jt43r0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,1W	,标称阻值,43Ω	,封装尺寸,0.177 dia×0.433 l (4.50,阻值允许偏差,±5%		
名称,res mo 1w 560 ohm 5% axial,型号,rsf1jt560r,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,1W	,标称阻值,560Ω	,封装尺寸,0.177 dia×0.433 l (4.50,阻值允许偏差,±5%		
名称,res mo 1w 62k ohm 5% axial,型号,rsf1jt62k0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,1W	,标称阻值,62kΩ	,封装尺寸,0.177 dia×0.433 l (4.50,阻值允许偏差,±5%		
名称,res mo 1w 68 ohm 5% axial,型号,rsf1jt68r0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,1W	,标称阻值,68Ω	,封装尺寸,0.177 dia×0.433 l (4.50,阻值允许偏差,±5%		
名称,res mo 1w 7.5k ohm 5% axial,型号,rsf1jt7k50,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,1W	,标称阻值,7.5kΩ	,封装尺寸,0.177 dia×0.433 l (4.50,阻值允许偏差,±5%		
名称,res mo 1w 9.1k ohm 5% axial,型号,rsf1jt9k10,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,1W	,标称阻值,9.1kΩ	,封装尺寸,0.177 dia×0.433 l (4.50,阻值允许偏差,±5%		
名称,res mo 1w 0.62 ohm 5% axial,型号,rsf1jtr620,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,1W	,标称阻值,0.62Ω	,封装尺寸,0.177 dia×0.433 l (4.50,阻值允许偏差,±5%		
名称,res mo 1w 150 ohm 5% axial,型号,rsf1jt150r,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,1W	,标称阻值,150Ω	,封装尺寸,0.177 dia×0.433 l (4.50,阻值允许偏差,±5%		
